DATETIME,ENTITY_DESCRIPTION_SHORT,y_pred,KEY
2022-04-27 20:15:00,Flying Coaster,8.113273,Validation
2019-11-06 12:30:00,Flying Coaster,8.7528,Validation
2021-09-20 17:45:00,Water Ride,9.602888,Validation
2021-12-24 12:00:00,Flying Coaster,13.632241,Validation
2019-12-27 12:30:00,Water Ride,37.523277,Validation
2022-02-26 17:00:00,Flying Coaster,9.470355,Validation
2019-06-23 12:00:00,Flying Coaster,43.755566,Validation
2020-09-05 11:15:00,Pirate Ship,23.877232,Validation
2022-06-07 18:45:00,Pirate Ship,32.9071,Validation
2021-07-27 16:00:00,Flying Coaster,6.2328434,Validation
2019-07-30 12:15:00,Flying Coaster,39.74875,Validation
2022-06-13 15:00:00,Pirate Ship,32.676983,Validation
2019-08-03 13:45:00,Water Ride,23.843996,Validation
2022-04-20 10:30:00,Pirate Ship,47.04432,Validation
2021-12-03 13:45:00,Flying Coaster,17.116709,Validation
2022-07-17 12:30:00,Pirate Ship,26.04899,Validation
2021-12-20 18:30:00,Flying Coaster,5.7516165,Validation
2019-01-03 18:00:00,Flying Coaster,22.992022,Validation
2020-02-21 10:15:00,Water Ride,28.003443,Validation
2019-06-24 13:15:00,Water Ride,25.330536,Validation
2020-02-28 16:15:00,Flying Coaster,13.520685,Validation
2022-07-25 13:45:00,Water Ride,31.773966,Validation
2021-06-25 10:00:00,Pirate Ship,21.117735,Validation
2022-01-29 09:15:00,Water Ride,29.73484,Validation
2020-08-28 11:30:00,Pirate Ship,24.896357,Validation
2019-04-13 12:30:00,Water Ride,28.43984,Validation
2020-08-13 13:30:00,Pirate Ship,25.971039,Validation
2022-01-08 17:30:00,Flying Coaster,9.132796,Validation
2021-09-20 14:45:00,Pirate Ship,20.957073,Validation
2021-06-29 10:00:00,Water Ride,16.29778,Validation
2021-08-04 15:45:00,Pirate Ship,35.478092,Validation
2022-08-05 15:00:00,Flying Coaster,21.41124,Validation
2021-08-06 11:45:00,Flying Coaster,16.22501,Validation
2022-02-16 17:30:00,Flying Coaster,7.6692066,Validation
2018-10-24 17:15:00,Pirate Ship,31.430038,Validation
2019-05-19 19:15:00,Flying Coaster,7.190467,Validation
2022-06-08 13:30:00,Pirate Ship,43.543873,Validation
2020-10-06 14:15:00,Water Ride,9.607372,Validation
2018-11-06 13:15:00,Water Ride,18.66235,Validation
2020-01-05 16:45:00,Pirate Ship,35.964993,Validation
2022-06-22 18:15:00,Flying Coaster,5.870371,Validation
2020-02-15 14:30:00,Pirate Ship,41.50048,Validation
2021-10-16 18:15:00,Flying Coaster,11.182476,Validation
2022-01-01 13:15:00,Water Ride,37.621784,Validation
2022-03-09 16:45:00,Flying Coaster,15.948941,Validation
2022-08-13 16:45:00,Flying Coaster,10.667376,Validation
2019-12-17 15:30:00,Pirate Ship,33.12021,Validation
2021-12-13 14:00:00,Pirate Ship,39.473946,Validation
2021-12-27 18:45:00,Pirate Ship,22.123583,Validation
2020-10-03 16:30:00,Water Ride,28.74553,Validation
2020-08-11 16:30:00,Flying Coaster,13.229612,Validation
2020-10-22 11:30:00,Flying Coaster,33.22195,Validation
2021-09-18 19:00:00,Pirate Ship,7.25664,Validation
2022-04-23 16:00:00,Water Ride,28.453053,Validation
2022-07-18 17:00:00,Water Ride,22.858332,Validation
2019-05-19 19:15:00,Water Ride,17.075785,Validation
2021-12-28 19:15:00,Flying Coaster,8.929029,Validation
2021-06-30 13:00:00,Flying Coaster,36.486526,Validation
2021-08-05 14:00:00,Water Ride,24.978575,Validation
2021-07-13 17:30:00,Water Ride,14.822644,Validation
2019-07-16 12:15:00,Flying Coaster,34.59198,Validation
2021-06-23 16:45:00,Pirate Ship,22.487318,Validation
2021-11-29 16:30:00,Pirate Ship,30.259146,Validation
2019-04-28 15:15:00,Flying Coaster,14.463677,Validation
2021-12-18 20:15:00,Pirate Ship,16.48797,Validation
2020-02-16 10:30:00,Pirate Ship,41.359283,Validation
2019-01-12 16:45:00,Water Ride,25.712679,Validation
2019-12-30 17:30:00,Pirate Ship,43.437283,Validation
2020-01-07 13:00:00,Pirate Ship,22.163815,Validation
2020-02-22 15:45:00,Flying Coaster,36.099197,Validation
2022-01-11 12:15:00,Pirate Ship,32.50085,Validation
2022-08-13 16:45:00,Water Ride,21.284056,Validation
2021-09-02 12:15:00,Flying Coaster,9.863558,Validation
2021-12-07 12:45:00,Flying Coaster,19.052784,Validation
2019-04-24 19:00:00,Flying Coaster,8.992563,Validation
2021-06-23 16:45:00,Flying Coaster,16.712402,Validation
2019-11-24 15:30:00,Water Ride,32.20517,Validation
2022-03-12 14:00:00,Pirate Ship,27.604567,Validation
2021-11-18 16:15:00,Flying Coaster,6.530691,Validation
2021-12-24 14:30:00,Flying Coaster,10.460064,Validation
2020-01-25 13:45:00,Pirate Ship,42.16666,Validation
2018-11-29 10:00:00,Flying Coaster,17.930012,Validation
2022-06-11 13:30:00,Pirate Ship,32.335964,Validation
2019-06-12 15:30:00,Water Ride,24.160149,Validation
2019-12-17 19:30:00,Pirate Ship,17.521217,Validation
2022-04-04 17:30:00,Flying Coaster,8.30535,Validation
2019-09-14 15:00:00,Flying Coaster,48.3302,Validation
2022-08-05 18:30:00,Water Ride,22.275618,Validation
2021-08-05 14:00:00,Flying Coaster,30.76496,Validation
2018-11-08 14:15:00,Flying Coaster,8.72773,Validation
2021-12-14 18:45:00,Pirate Ship,14.579056,Validation
2022-02-03 13:45:00,Pirate Ship,20.67553,Validation
2019-01-16 16:45:00,Flying Coaster,8.28095,Validation
2022-03-03 13:15:00,Water Ride,27.665533,Validation
2018-10-22 17:15:00,Water Ride,22.340355,Validation
2021-07-25 16:00:00,Water Ride,21.917402,Validation
2022-02-28 10:15:00,Pirate Ship,39.455914,Validation
2019-04-05 14:00:00,Water Ride,16.9871,Validation
2022-02-22 12:15:00,Pirate Ship,30.49123,Validation
2022-06-26 17:15:00,Flying Coaster,8.14823,Validation
2020-02-26 18:15:00,Flying Coaster,8.111909,Validation
2022-04-09 12:45:00,Water Ride,32.843212,Validation
2018-12-23 10:45:00,Flying Coaster,25.226137,Validation
2021-09-19 17:15:00,Pirate Ship,13.19611,Validation
2022-03-26 16:15:00,Water Ride,40.30759,Validation
2019-11-27 10:15:00,Water Ride,17.073376,Validation
2019-03-29 15:45:00,Flying Coaster,22.586906,Validation
2019-11-22 14:00:00,Water Ride,21.015125,Validation
2019-02-21 10:00:00,Flying Coaster,31.618223,Validation
2021-09-09 17:30:00,Flying Coaster,5.0623264,Validation
2019-07-14 17:15:00,Flying Coaster,11.018221,Validation
2020-08-04 16:15:00,Pirate Ship,36.159138,Validation
2020-08-28 16:45:00,Pirate Ship,35.491234,Validation
2022-03-03 15:45:00,Water Ride,26.822094,Validation
2020-10-16 15:15:00,Water Ride,14.82602,Validation
2019-05-16 10:00:00,Flying Coaster,27.666573,Validation
2022-04-21 15:45:00,Water Ride,36.646152,Validation
2019-06-27 18:00:00,Flying Coaster,11.426172,Validation
2020-01-19 11:00:00,Water Ride,28.557068,Validation
2019-12-30 15:15:00,Pirate Ship,48.649975,Validation
2021-11-27 13:45:00,Water Ride,33.354954,Validation
2019-07-24 11:15:00,Water Ride,24.55292,Validation
2018-10-23 14:00:00,Water Ride,24.281939,Validation
2021-07-12 15:15:00,Flying Coaster,29.8638,Validation
2020-02-03 16:00:00,Water Ride,14.233954,Validation
2018-10-25 16:45:00,Pirate Ship,42.517475,Validation
2018-10-19 12:15:00,Flying Coaster,21.752934,Validation
2022-06-03 12:45:00,Water Ride,32.891994,Validation
2018-10-30 13:00:00,Pirate Ship,27.332132,Validation
2021-12-27 18:45:00,Water Ride,20.3863,Validation
2022-04-04 13:00:00,Flying Coaster,26.962742,Validation
2022-05-18 13:00:00,Pirate Ship,33.98561,Validation
2022-06-03 14:45:00,Water Ride,31.2924,Validation
2019-09-01 13:45:00,Flying Coaster,31.522902,Validation
2021-08-15 13:30:00,Water Ride,24.443779,Validation
2021-11-18 16:15:00,Pirate Ship,36.73133,Validation
2021-07-26 10:15:00,Flying Coaster,16.806368,Validation
2021-07-02 13:00:00,Pirate Ship,19.85722,Validation
2019-06-28 18:45:00,Water Ride,18.722261,Validation
2020-02-27 17:00:00,Pirate Ship,27.545397,Validation
2022-07-15 19:15:00,Water Ride,20.893417,Validation
2022-01-23 19:00:00,Water Ride,11.237264,Validation
2019-04-05 16:45:00,Water Ride,20.373032,Validation
2022-05-11 12:30:00,Flying Coaster,30.5661,Validation
2021-12-31 09:00:00,Water Ride,28.103493,Validation
2022-06-24 19:30:00,Water Ride,23.180428,Validation
2021-07-12 11:30:00,Water Ride,18.390015,Validation
2022-04-30 12:15:00,Flying Coaster,39.158463,Validation
2020-10-09 12:30:00,Pirate Ship,12.689439,Validation
2020-02-18 15:45:00,Pirate Ship,47.241474,Validation
2020-02-18 15:45:00,Water Ride,31.046194,Validation
2020-08-19 12:30:00,Pirate Ship,27.239244,Validation
2022-02-07 18:00:00,Water Ride,11.339779,Validation
2019-04-14 10:45:00,Water Ride,31.740574,Validation
2022-06-21 18:00:00,Pirate Ship,33.963562,Validation
2020-02-14 14:00:00,Flying Coaster,24.88529,Validation
2022-01-14 14:15:00,Water Ride,23.936949,Validation
2022-04-20 13:15:00,Water Ride,35.96594,Validation
2018-10-05 09:30:00,Pirate Ship,27.936415,Validation
2022-03-17 10:30:00,Pirate Ship,31.163548,Validation
2022-05-14 10:15:00,Pirate Ship,40.79467,Validation
2020-10-14 12:00:00,Water Ride,15.21768,Validation
2019-12-26 10:15:00,Pirate Ship,39.497417,Validation
2022-06-11 13:30:00,Water Ride,30.580505,Validation
2019-07-13 09:15:00,Water Ride,20.120481,Validation
2021-12-19 15:45:00,Flying Coaster,27.588882,Validation
2020-10-01 09:00:00,Water Ride,16.787634,Validation
2019-07-16 18:30:00,Flying Coaster,16.46285,Validation
2020-01-14 11:15:00,Water Ride,23.069885,Validation
2022-01-29 14:00:00,Pirate Ship,24.059568,Validation
2019-07-18 15:30:00,Flying Coaster,22.86944,Validation
2020-09-16 12:45:00,Water Ride,12.328493,Validation
2021-06-28 16:15:00,Pirate Ship,16.915222,Validation
2021-10-02 18:45:00,Water Ride,16.909176,Validation
2021-11-21 10:30:00,Flying Coaster,30.153881,Validation
2022-05-01 17:15:00,Pirate Ship,21.284973,Validation
2021-12-13 18:30:00,Flying Coaster,7.2492876,Validation
2022-02-28 13:15:00,Water Ride,29.793655,Validation
2022-08-10 15:00:00,Pirate Ship,34.541283,Validation
2022-05-16 12:45:00,Flying Coaster,34.208775,Validation
2020-03-11 09:45:00,Water Ride,20.694822,Validation
2022-03-24 15:00:00,Water Ride,28.686298,Validation
2021-08-11 10:30:00,Pirate Ship,25.252958,Validation
2021-08-24 17:45:00,Flying Coaster,7.357177,Validation
2022-08-10 19:30:00,Flying Coaster,6.871338,Validation
2022-04-25 16:45:00,Flying Coaster,19.650066,Validation
2020-02-22 11:30:00,Pirate Ship,51.83249,Validation
2021-12-23 11:15:00,Water Ride,31.38617,Validation
2022-02-20 17:15:00,Flying Coaster,6.700317,Validation
2022-04-06 14:15:00,Pirate Ship,37.546772,Validation
2022-06-11 19:45:00,Flying Coaster,9.249283,Validation
2021-12-16 17:00:00,Flying Coaster,6.9669323,Validation
2020-07-19 17:00:00,Pirate Ship,24.145716,Validation
2022-05-02 13:15:00,Water Ride,34.722214,Validation
2020-01-06 13:15:00,Pirate Ship,26.373808,Validation
2022-02-02 17:15:00,Pirate Ship,18.729826,Validation
2022-08-04 09:30:00,Pirate Ship,36.66641,Validation
2019-11-30 18:15:00,Flying Coaster,11.525432,Validation
2019-11-15 11:45:00,Water Ride,23.613768,Validation
2020-10-01 15:30:00,Water Ride,8.504991,Validation
2020-09-02 12:30:00,Flying Coaster,13.249086,Validation
2022-03-11 16:30:00,Pirate Ship,17.96295,Validation
2021-06-29 14:30:00,Water Ride,15.842232,Validation
2020-02-08 11:15:00,Flying Coaster,42.996212,Validation
2020-07-21 18:00:00,Pirate Ship,9.333898,Validation
2020-08-15 15:45:00,Flying Coaster,24.509033,Validation
2019-07-29 12:30:00,Water Ride,29.91615,Validation
2020-09-18 12:45:00,Pirate Ship,13.75209,Validation
2019-12-15 17:15:00,Water Ride,16.25648,Validation
2022-06-10 13:45:00,Water Ride,30.580765,Validation
2022-08-08 18:00:00,Pirate Ship,36.994602,Validation
2021-11-07 18:30:00,Flying Coaster,5.2418137,Validation
2022-07-21 17:00:00,Flying Coaster,10.620733,Validation
2022-07-03 10:45:00,Water Ride,28.270702,Validation
2019-04-13 16:00:00,Flying Coaster,24.125479,Validation
2019-02-08 15:00:00,Flying Coaster,11.40513,Validation
2019-08-20 17:30:00,Flying Coaster,19.460667,Validation
2020-10-09 09:30:00,Water Ride,17.851532,Validation
2021-09-22 16:30:00,Water Ride,12.964938,Validation
2022-05-10 13:45:00,Pirate Ship,35.909245,Validation
2022-06-05 12:30:00,Water Ride,37.240402,Validation
2019-07-10 12:45:00,Water Ride,24.866892,Validation
2022-03-16 13:00:00,Pirate Ship,32.87521,Validation
2022-05-09 13:15:00,Flying Coaster,32.5574,Validation
2019-03-12 16:15:00,Water Ride,19.736767,Validation
2022-08-04 13:00:00,Pirate Ship,36.08263,Validation
2019-02-16 10:15:00,Water Ride,30.387224,Validation
2021-12-28 12:15:00,Flying Coaster,49.076977,Validation
2022-05-12 10:45:00,Flying Coaster,30.373743,Validation
2021-12-16 14:45:00,Flying Coaster,15.453919,Validation
2021-11-01 18:00:00,Pirate Ship,12.931202,Validation
2018-12-22 19:00:00,Flying Coaster,7.517289,Validation
2022-01-16 10:45:00,Pirate Ship,31.79865,Validation
2021-09-05 12:00:00,Flying Coaster,28.47201,Validation
2019-07-30 12:15:00,Water Ride,26.951166,Validation
2021-08-13 12:30:00,Pirate Ship,26.763792,Validation
2022-04-16 12:15:00,Pirate Ship,42.119667,Validation
2022-07-25 17:45:00,Pirate Ship,31.80371,Validation
2022-05-02 13:15:00,Flying Coaster,29.319736,Validation
2021-07-03 15:30:00,Water Ride,29.363956,Validation
2020-02-06 16:15:00,Water Ride,13.153954,Validation
2021-10-15 14:00:00,Pirate Ship,15.902631,Validation
2019-02-20 11:15:00,Water Ride,22.320791,Validation
2019-10-10 14:45:00,Water Ride,19.575424,Validation
2019-02-27 13:00:00,Water Ride,22.783154,Validation
2021-11-22 12:00:00,Pirate Ship,28.174992,Validation
2022-01-20 16:00:00,Pirate Ship,20.688469,Validation
2021-09-27 11:00:00,Pirate Ship,25.689995,Validation
2022-04-10 15:30:00,Water Ride,32.763622,Validation
2021-11-09 13:30:00,Water Ride,19.444153,Validation
2022-01-07 16:30:00,Flying Coaster,8.805648,Validation
2022-03-27 10:15:00,Water Ride,32.4726,Validation
2021-06-27 12:30:00,Pirate Ship,18.013525,Validation
2019-12-15 14:30:00,Water Ride,33.093323,Validation
2019-09-01 11:15:00,Water Ride,31.269358,Validation
2019-08-04 14:45:00,Water Ride,22.922789,Validation
2019-02-10 15:15:00,Water Ride,27.006086,Validation
2022-06-14 17:15:00,Flying Coaster,10.036807,Validation
2019-09-04 12:00:00,Water Ride,21.684711,Validation
2021-12-18 11:45:00,Water Ride,34.079742,Validation
2020-07-12 14:30:00,Pirate Ship,28.945496,Validation
2022-07-12 20:00:00,Water Ride,18.638742,Validation
2021-09-30 10:00:00,Flying Coaster,11.67386,Validation
2018-11-24 13:00:00,Flying Coaster,48.941746,Validation
2021-12-10 19:15:00,Water Ride,20.835066,Validation
2021-07-23 10:15:00,Water Ride,14.308713,Validation
2018-11-05 12:00:00,Flying Coaster,11.620823,Validation
2019-01-28 12:30:00,Water Ride,25.342085,Validation
2021-12-05 10:45:00,Water Ride,32.89898,Validation
2022-04-12 10:30:00,Pirate Ship,43.999893,Validation
2020-10-21 17:00:00,Water Ride,9.048486,Validation
2020-03-10 09:45:00,Water Ride,19.252007,Validation
2022-03-30 16:30:00,Water Ride,26.38128,Validation
2021-09-19 13:45:00,Flying Coaster,16.866104,Validation
2020-07-15 12:45:00,Water Ride,14.439972,Validation
2022-03-03 15:45:00,Flying Coaster,27.855276,Validation
2019-09-01 17:45:00,Flying Coaster,9.832086,Validation
2021-06-16 10:00:00,Water Ride,15.368588,Validation
2021-07-10 11:30:00,Water Ride,21.875334,Validation
2018-10-08 15:30:00,Water Ride,18.410563,Validation
2022-08-02 10:30:00,Pirate Ship,35.801888,Validation
2020-09-17 13:30:00,Water Ride,11.033394,Validation
2020-08-01 14:00:00,Water Ride,25.866457,Validation
2019-01-01 15:15:00,Water Ride,35.717358,Validation
2018-10-18 13:15:00,Flying Coaster,12.212266,Validation
2021-08-19 14:45:00,Pirate Ship,32.10261,Validation
2021-06-18 12:30:00,Pirate Ship,16.8871,Validation
2022-05-23 13:15:00,Water Ride,33.1224,Validation
2022-02-18 11:00:00,Flying Coaster,26.390158,Validation
2020-02-17 10:30:00,Water Ride,24.99409,Validation
2020-01-10 13:30:00,Pirate Ship,29.780453,Validation
2018-12-27 17:00:00,Flying Coaster,22.512093,Validation
2019-07-08 11:45:00,Water Ride,23.2281,Validation
2022-04-11 14:00:00,Pirate Ship,48.172993,Validation
2020-10-19 14:15:00,Flying Coaster,37.086685,Validation
2022-06-22 13:30:00,Pirate Ship,35.209293,Validation
2021-09-05 14:45:00,Pirate Ship,29.196974,Validation
2021-07-22 10:45:00,Pirate Ship,26.733767,Validation
2019-12-06 11:45:00,Flying Coaster,18.912664,Validation
2022-04-23 16:00:00,Pirate Ship,34.37437,Validation
2019-07-28 18:15:00,Flying Coaster,8.403208,Validation
2021-12-25 13:30:00,Water Ride,39.72787,Validation
2020-07-12 14:30:00,Flying Coaster,19.64757,Validation
2022-01-22 15:45:00,Pirate Ship,35.87128,Validation
2020-01-04 15:00:00,Flying Coaster,38.70336,Validation
2019-07-07 11:15:00,Water Ride,26.328485,Validation
2022-03-15 15:15:00,Water Ride,25.444292,Validation
2022-07-18 13:00:00,Water Ride,26.173632,Validation
2021-08-21 18:30:00,Water Ride,20.992228,Validation
2018-10-21 15:15:00,Water Ride,30.949139,Validation
2021-07-12 17:30:00,Pirate Ship,18.043198,Validation
2020-10-27 09:30:00,Flying Coaster,17.08735,Validation
2019-03-31 14:45:00,Water Ride,35.709526,Validation
2022-04-24 16:45:00,Flying Coaster,11.199259,Validation
2021-07-28 11:45:00,Water Ride,21.77288,Validation
2022-05-06 18:15:00,Flying Coaster,8.175719,Validation
2020-02-25 16:45:00,Water Ride,24.849718,Validation
2020-02-23 14:30:00,Pirate Ship,28.241163,Validation
2019-04-09 17:15:00,Water Ride,21.095528,Validation
2019-04-24 19:00:00,Water Ride,17.66134,Validation
2020-09-07 13:30:00,Flying Coaster,10.480004,Validation
2018-10-22 10:30:00,Water Ride,34.19739,Validation
2019-03-27 11:00:00,Water Ride,21.553589,Validation
2019-12-24 16:30:00,Flying Coaster,14.122791,Validation
2020-01-12 11:30:00,Pirate Ship,42.058567,Validation
2022-01-22 18:45:00,Water Ride,17.543459,Validation
2021-10-19 13:15:00,Pirate Ship,33.337162,Validation
2020-01-13 15:15:00,Pirate Ship,37.451843,Validation
2021-07-10 13:45:00,Pirate Ship,27.506552,Validation
2022-06-19 10:15:00,Flying Coaster,25.46441,Validation
2021-08-11 10:30:00,Water Ride,26.818542,Validation
2022-07-31 15:30:00,Flying Coaster,15.6573,Validation
2018-10-08 15:30:00,Pirate Ship,29.666296,Validation
2019-06-01 19:30:00,Water Ride,16.80481,Validation
2021-08-03 16:15:00,Pirate Ship,33.880375,Validation
2019-11-18 12:00:00,Water Ride,22.192198,Validation
2021-10-12 12:45:00,Water Ride,23.83568,Validation
2019-10-03 16:45:00,Water Ride,20.107395,Validation
2019-10-18 10:45:00,Water Ride,23.209677,Validation
2021-12-27 18:45:00,Flying Coaster,9.615883,Validation
2022-07-05 13:45:00,Pirate Ship,36.288925,Validation
2021-12-06 17:00:00,Water Ride,25.434956,Validation
2021-08-19 12:15:00,Pirate Ship,31.453497,Validation
2021-11-19 15:00:00,Pirate Ship,25.86557,Validation
2022-02-15 17:00:00,Water Ride,25.046522,Validation
2019-04-29 11:15:00,Water Ride,27.924835,Validation
2019-04-24 14:15:00,Flying Coaster,40.30985,Validation
2019-04-30 13:00:00,Flying Coaster,41.11776,Validation
2020-01-18 10:00:00,Pirate Ship,42.071934,Validation
2020-02-22 11:30:00,Flying Coaster,45.61755,Validation
2022-06-26 17:15:00,Water Ride,20.523369,Validation
2021-10-14 10:15:00,Water Ride,22.303617,Validation
2019-07-19 14:45:00,Water Ride,25.418211,Validation
2022-05-14 18:45:00,Pirate Ship,34.734497,Validation
2022-02-04 15:45:00,Water Ride,19.894936,Validation
2021-08-01 13:00:00,Flying Coaster,16.659157,Validation
2020-09-05 11:15:00,Flying Coaster,17.528126,Validation
2020-01-30 09:45:00,Water Ride,19.161337,Validation
2021-11-06 15:00:00,Water Ride,39.067646,Validation
2019-12-31 15:30:00,Flying Coaster,16.570646,Validation
2020-02-29 14:00:00,Water Ride,36.028316,Validation
2019-04-04 15:45:00,Water Ride,19.35507,Validation
2020-08-18 13:15:00,Pirate Ship,31.906858,Validation
2019-10-13 17:15:00,Flying Coaster,17.782642,Validation
2022-04-19 12:15:00,Flying Coaster,43.926907,Validation
2022-03-20 17:30:00,Flying Coaster,6.5888033,Validation
2022-04-15 14:15:00,Water Ride,34.81824,Validation
2021-09-25 16:30:00,Water Ride,31.300732,Validation
2020-02-21 10:15:00,Pirate Ship,40.253025,Validation
2022-07-03 19:30:00,Pirate Ship,24.953686,Validation
2022-07-23 20:00:00,Water Ride,17.63735,Validation
2020-10-13 14:45:00,Water Ride,8.696463,Validation
2019-07-02 10:00:00,Water Ride,22.510555,Validation
2021-12-04 11:00:00,Water Ride,32.59105,Validation
2022-07-28 19:15:00,Flying Coaster,5.832197,Validation
2022-01-11 15:00:00,Flying Coaster,10.306072,Validation
2019-12-20 15:00:00,Pirate Ship,30.974224,Validation
2019-11-15 13:45:00,Flying Coaster,9.228922,Validation
2022-01-26 14:00:00,Pirate Ship,17.395,Validation
2022-06-30 16:15:00,Pirate Ship,33.99429,Validation
2019-04-29 11:15:00,Flying Coaster,35.740925,Validation
2020-09-05 13:30:00,Water Ride,23.130579,Validation
2021-12-11 15:15:00,Flying Coaster,37.46934,Validation
2022-01-05 17:45:00,Water Ride,22.721468,Validation
2022-08-07 18:45:00,Water Ride,23.760588,Validation
2020-10-15 10:30:00,Water Ride,13.46807,Validation
2020-10-09 12:30:00,Water Ride,16.37794,Validation
2021-11-01 11:00:00,Water Ride,20.593792,Validation
2021-08-12 19:00:00,Flying Coaster,4.298323,Validation
2022-03-28 09:45:00,Flying Coaster,26.967363,Validation
2020-01-16 10:15:00,Flying Coaster,13.938925,Validation
2020-09-08 14:45:00,Water Ride,10.926158,Validation
2022-07-11 19:15:00,Water Ride,24.395435,Validation
2022-02-12 15:00:00,Flying Coaster,35.09202,Validation
2022-06-26 17:15:00,Pirate Ship,28.694448,Validation
2021-10-31 15:00:00,Water Ride,25.259363,Validation
2021-11-03 10:45:00,Water Ride,30.360817,Validation
2020-02-10 12:15:00,Pirate Ship,36.68362,Validation
2021-08-25 17:45:00,Pirate Ship,31.113855,Validation
2020-09-07 09:45:00,Flying Coaster,13.74008,Validation
2019-11-11 14:15:00,Flying Coaster,21.776289,Validation
2022-01-25 13:30:00,Pirate Ship,16.488268,Validation
2022-06-18 11:15:00,Water Ride,30.556786,Validation
2019-10-10 14:45:00,Flying Coaster,19.432373,Validation
2019-11-22 11:00:00,Flying Coaster,9.28336,Validation
2021-07-16 13:00:00,Flying Coaster,15.953851,Validation
2019-10-24 17:00:00,Water Ride,33.072742,Validation
2022-01-22 11:45:00,Pirate Ship,33.605267,Validation
2022-04-12 18:15:00,Water Ride,28.962603,Validation
2020-09-20 11:00:00,Pirate Ship,27.458454,Validation
2019-07-08 09:30:00,Flying Coaster,17.084997,Validation
2020-10-28 10:45:00,Pirate Ship,29.52207,Validation
2018-10-16 16:15:00,Pirate Ship,40.589096,Validation
2022-07-03 10:45:00,Pirate Ship,31.619461,Validation
2021-09-17 17:30:00,Pirate Ship,14.097373,Validation
2020-02-01 13:00:00,Flying Coaster,36.472088,Validation
2020-01-11 15:45:00,Flying Coaster,41.950825,Validation
2021-08-25 14:45:00,Flying Coaster,29.275984,Validation
2018-10-10 14:15:00,Water Ride,19.183508,Validation
2022-06-27 15:00:00,Pirate Ship,33.406757,Validation
2019-02-04 10:15:00,Flying Coaster,8.896628,Validation
2022-02-25 15:45:00,Pirate Ship,44.938713,Validation
2020-08-12 17:15:00,Pirate Ship,26.87888,Validation
2022-05-03 13:30:00,Pirate Ship,40.300793,Validation
2019-02-21 12:30:00,Water Ride,24.295368,Validation
2021-07-16 13:00:00,Pirate Ship,19.793367,Validation
2020-07-18 15:45:00,Flying Coaster,9.465663,Validation
2021-08-23 14:15:00,Water Ride,25.536541,Validation
2020-01-11 19:45:00,Pirate Ship,13.989372,Validation
2021-12-07 10:30:00,Water Ride,35.550354,Validation
2022-05-23 09:15:00,Flying Coaster,14.116305,Validation
2022-01-17 17:45:00,Pirate Ship,16.045284,Validation
2020-02-10 15:00:00,Flying Coaster,8.539845,Validation
2020-01-01 09:45:00,Flying Coaster,33.45232,Validation
2019-03-13 16:30:00,Water Ride,18.977669,Validation
2019-07-05 19:30:00,Water Ride,14.870858,Validation
2022-06-22 18:15:00,Water Ride,24.1102,Validation
2018-12-24 14:15:00,Water Ride,33.394547,Validation
2020-01-22 11:15:00,Flying Coaster,12.333859,Validation
2022-02-15 12:30:00,Flying Coaster,24.362432,Validation
2022-07-31 11:15:00,Flying Coaster,24.180721,Validation
2019-12-21 12:00:00,Water Ride,34.426903,Validation
2021-09-10 14:30:00,Flying Coaster,8.6034355,Validation
2022-02-23 16:45:00,Flying Coaster,10.609248,Validation
2021-12-22 09:30:00,Pirate Ship,34.594524,Validation
2022-06-25 15:15:00,Water Ride,28.420946,Validation
2021-07-02 16:00:00,Water Ride,13.73789,Validation
2022-02-28 10:15:00,Flying Coaster,19.934263,Validation
2021-09-04 17:45:00,Water Ride,15.177954,Validation
2021-09-22 16:30:00,Pirate Ship,20.782131,Validation
2020-07-16 12:30:00,Pirate Ship,19.193071,Validation
2021-07-09 15:15:00,Pirate Ship,26.167341,Validation
2020-09-28 15:45:00,Flying Coaster,6.3279085,Validation
2021-07-20 12:30:00,Water Ride,18.013845,Validation
2020-02-23 10:15:00,Flying Coaster,28.792799,Validation
2018-10-13 17:15:00,Pirate Ship,39.747627,Validation
2022-07-14 12:30:00,Flying Coaster,25.618904,Validation
2019-07-05 16:30:00,Water Ride,23.486574,Validation
2018-12-28 10:00:00,Water Ride,34.69531,Validation
2022-02-13 17:45:00,Water Ride,16.56391,Validation
2021-08-13 09:30:00,Flying Coaster,19.52649,Validation
2019-03-13 12:30:00,Flying Coaster,15.02061,Validation
2019-09-03 13:30:00,Flying Coaster,23.973694,Validation
2021-08-16 17:15:00,Pirate Ship,30.159315,Validation
2019-03-15 11:45:00,Flying Coaster,32.96878,Validation
2021-11-15 12:30:00,Water Ride,26.585176,Validation
2018-10-25 16:45:00,Flying Coaster,28.505865,Validation
2021-09-04 17:45:00,Pirate Ship,20.981548,Validation
2018-11-29 12:30:00,Flying Coaster,8.158507,Validation
2021-09-29 14:00:00,Water Ride,11.679095,Validation
2020-09-15 14:45:00,Water Ride,10.939193,Validation
2022-04-18 11:45:00,Pirate Ship,46.160923,Validation
2021-06-17 12:30:00,Water Ride,14.590892,Validation
2019-04-27 17:45:00,Flying Coaster,8.842866,Validation
2022-03-23 15:45:00,Flying Coaster,16.023005,Validation
2022-03-15 15:15:00,Flying Coaster,10.092072,Validation
2021-07-30 12:30:00,Flying Coaster,15.822619,Validation
